,Product,Aisle Assigned,Cosine Similarity,aisle_origin,number of transactions that had item
1366,Organic Chicken Stock Unsalted,latino foods,0.0041013196042454445,missing,14
1367,100% Orange Peach Mango Juice,food storage,0.0041000762377826116,missing,17
1368,Rosemary Flaxseed Crackers,beers coolers,0.004099600308453939,missing,2
1369,Roasted Vegetables With Angel Hair Pasta,instant foods,0.004096339680546047,missing,9
1370,Organic Fire Roasted Garlic Marinara Sauce,fresh pasta,0.004091485553360167,missing,7
1371,Black Bean Sea Salt & Rice Chips,mint gum,0.004091194491264658,missing,13
1372,Phish Food Ice Cream,trail mix snack mix,0.004088432495891547,missing,7
1373,Organic Fennel Bulb,fresh herbs,0.004080008449869449,missing,20
1374,Peppermint Liquid Dish Soap,cleaning products,0.004076787533951396,missing,17
1375,Washable Water Colors,cleaning products,0.004076787533951396,other,17
1376,Sugar Free Chocolate Chips Baking Pieces,eye ear care,0.004071200954038178,missing,7
1377,Chili Mac & Cheese,latino foods,0.004069151895010234,missing,8
1378,Agar Agar Powder,asian foods,0.0040627838394061006,other,7
1379,Well Yes! Hearty Tomato with Toasted Barley Soup,ice cream toppings,0.004054801995573565,missing,6
1380,Peanut Butter 'n Chocolate Ice Cream,ice cream toppings,0.004054801995573565,missing,6
1381,Jumbo Papaya,ice cream toppings,0.004054801995573565,missing,6
1382,"Plastic Bubble Mailer 6\"" x 9.25\""",cleaning products,0.00405448953154131,other,11
1383,Anise (Aniseed) Bulb,frozen dessert,0.004048906541789994,missing,13
1384,Touch Of Phlly Shredded Sharp Cheddar Cheese,other creams cheeses,0.004042273627338335,missing,22
1385,CleanseMore Natural Laxative Formula Vegetable Capsules,digestion,0.004033969883914734,other,39
1386,Rising Crust The Works Pizza,frozen pizza,0.0040313987629338735,missing,4
1387,Water Filtration Pitcher Replacement Filter,cat food care,0.004026907308633354,missing,16
1388,Cinnamon Coffee Cake,packaged seafood,0.004025424361219224,missing,3
1389,2% Milk Fat Creamy Small Curd Cottage Cheese,protein meal replacements,0.004025398994959115,missing,17
1390,Tangerine Lime Drink Tabs,baking supplies decor,0.004012086561990246,missing,3
1391,Trios Triple Chocolate,body lotions soap,0.004010472988184812,missing,7
1392,38210 Full Jaw Cuticle Nipper,body lotions soap,0.004010472988184812,other,7
1393,Frozen Greek Yogurt Bars With Toffee & Caramel & Chocolate Chips,feminine care,0.004001520866949085,missing,15
1394,"Tulsi Cleanse, Caffeine Free, Infusion Bags",popcorn jerky,0.003995923953070984,other,21
1395,Organic Biologique Kokuho Rose Medium Grain Heirloom White Rice,spirits,0.003983320905114878,other,11
1396,Easter Chewy & Gummy Candy,paper goods,0.003982722589030261,missing,5
1397,Acetaminophen Extra Strength Rapid Release Gels,cold flu allergy,0.0039811579743420705,missing,3
1398,Yam,canned fruit applesauce,0.003977341984036367,missing,13
1399,Pull Ups 3T-4T Jumbo Pack Learning Designs Training Pants,frozen breakfast,0.003974387006820628,missing,8
1400,Vanilla Chai Spice Eggnog,kosher foods,0.0039643230569689596,missing,6
1401,100% Paradise Blend Juice,kosher foods,0.0039643230569689596,missing,6
1402,Oats & Berries Blueberry,packaged poultry,0.003961677840622286,missing,20
1403,Hamantashen Raspberry Fruit Tarts,refrigerated pudding desserts,0.003956867811900182,missing,18
1404,Organic Turmeric Powder,spices seasonings,0.003950872513439765,other,31
1405,Reg; Organic Balsamic Vinegar Of Modena 16 Fl Oz,beauty,0.003946470045447537,missing,11
1406,Clean Day Liquid Hand Soap Peppermint,beauty,0.003946470045447537,missing,11
1407,100% Pure Moisturizing Apricot Kernel Oil,skin care,0.003943768371302074,other,7
1408,Organic Veggies Snack Tray,instant foods,0.003941254189144369,missing,14
1409,Original No Pulp Premium 100% Orange Juice,frozen appetizers sides,0.003933006755837698,missing,14
1410,70% Cacao Baking Bar,honeys syrups nectars,0.00393195265649239,missing,9
1411,Tomato Carrot Bisque a Touch of Cream,honeys syrups nectars,0.00393195265649239,missing,4
1412,Hazelnut Liquid Coffee Creamer,cream,0.003930603587693037,other,43
1413,Chicken Taco Skillet Sauce Pouch,dog food care,0.003924965396063091,missing,10
1414,"Veggies On-The-Go Beet, Apple & Mango Puree Stage 2",baby food formula,0.003924746227061121,missing,7
1415,Organic Baby Carrot Bag,meat counter,0.003915743422209098,missing,34
1416,Notes Cube,more household,0.003914141663742334,missing,4
1417,Face & Body Charcoal Soap Bar,more household,0.003914141663742334,missing,4
1418,Whole Wheat Raspberry Fig Bars,fruit vegetable snacks,0.003914081698493589,missing,11
1419,French Green Lentils,frozen vegan vegetarian,0.0039138768380197544,other,30
1420,Berries & Kale Fruit & Veggies Blend,canned fruit applesauce,0.003911694922814851,missing,21
1421,Greek Yogurt Flip Cinnabun Fun,cat food care,0.003906673924251072,missing,17
1422,Organic Red Thai Hom Mali Jasmine Rice,fresh vegetables,0.003905699229701328,missing,36
1423,Chocolate Fudge Greek Yogurt Bar,air fresheners candles,0.0038991170279519443,missing,4
1424,"8\"" Pecan Pie",air fresheners candles,0.0038991170279519443,missing,4
1425,Light Fruit Punch,air fresheners candles,0.0038991170279519443,missing,4
1426,Chocolate Lava Cake,bakery desserts,0.003897458282901604,missing,8
1427,Soft & Moist Lemon Zest Madeleines,bakery desserts,0.003897458282901604,missing,8
1428,Organic Vitamin D3 400 IU Drops For Babies & Infants Natural Berry Flavor,indian foods,0.0038880789567986946,other,5
1429,Gingerbread Box,indian foods,0.0038880789567986946,missing,5
1430,Mixed Berry Simply Good Gelatin,indian foods,0.0038880789567986946,missing,5
1431,Mango 2% Milk Fat Creamy Small Curd Cottage Cheese,indian foods,0.0038880789567986946,missing,5
1432,POW! Pasta Meals Power Protein Complete Meal Italiano With Red Beans And Peppers,indian foods,0.0038880789567986946,missing,5
1433,Red On the Vine Tomato,diapers wipes,0.0038849968485403967,missing,3
1434,Ice Cream Truffle Kerfuffle,cleaning products,0.0038818781856119473,missing,12
1435,Regular Sliced Bacon,packaged produce,0.0038792339486568078,missing,3
1436,Salisbury Steak Meal,frozen meals,0.003876177469631119,missing,7
1437,Complete Care Dishwasher Detergent ActionPacs,feminine care,0.003874455919298818,missing,4
1438,Beet Goes On Vegetable & Fruit Drink,feminine care,0.003874455919298818,missing,4
1439,Nutrish Zero Grain Salmon And Sweet Potato Dog Food,facial care,0.003872479956531271,missing,6
1440,Wet Skin Moisturizer With Argan Oil,facial care,0.003872479956531271,missing,6
1441,Cold Brew All Black Mocha Coffee,vitamins supplements,0.0038719187149274903,missing,15
1442,Gift Sleeve Valentine Chocolate Hearts,candy chocolate,0.003870321601177323,other,43
1443,Melatonin 1 mg Tablets,packaged seafood,0.0038675026274643397,other,13
1444,Garden In A Can Cilantro 1 Each,first aid,0.003863625387443468,other,7
1445,Unsweet Tea,doughs gelatins bake mixes,0.003860514716591003,missing,3
1446,Kombucha Spring Fling White Tea Brew,bulk grains rice dried goods,0.0038550604281603115,missing,4
1447,Apple Veg Drink,yogurt,0.0038514346479614505,missing,23
1448,Steamfresh Fresh Frozen Vegetables Broccoli & Cauliflower,red wines,0.0038494960826187647,missing,24
1449,Paleo Banana Bread & Muffin Mix,spreads,0.0038480937516085574,missing,27
1450,Extra Sensitive Ultra Thin Condoms,plates bowls cups flatware,0.003845897840764934,other,17
1451,Organic Hazelnut Dark Chocolate Spread,tofu meat alternatives,0.0038417756180111817,missing,23
1452,Spicy Peanut Chicken & Broccolli,prepared meals,0.0038283185783023845,missing,7
1453,Caribou Blend Medium Roast Coff K Cups,fresh pasta,0.003827234285902234,missing,2
1454,"Anti-Fungal Liquid, Maximum Strength",trail mix snack mix,0.0038243784121448072,other,2
1455,Botanical 3 in 1 Mint & Coconut Lotion,soap,0.0038200020408366356,missing,5
1456,Rye Flour,baking ingredients,0.003819618864978389,other,10
1457,Vanilla Dairy Free Almond Milk Creamer Made With Real Almond & Coconut Cream,ice cream ice,0.003818190906118096,missing,7
1458,Pina Colada Mix,spirits,0.0038137394134494973,other,3
1459,Almond Joy Mini Creamers,spirits,0.0038137394134494973,other,3
1460,French Bread Baguette,fresh fruits,0.0038083846447402913,missing,37
1461,Platinum Fresh Scent Action Pacs Dishwasher Detergent,eye ear care,0.003808259780679516,missing,8
1462,Sweet Echinacea,asian foods,0.003800386290894907,other,2
1463,Salad Kit Strawberry Fields,soft drinks,0.0037923159818931333,missing,25
1464,Vanilla Multigrain Cereal,cereal,0.0037882775486405033,missing,15
1465,Raw Pistachios,spices seasonings,0.0037864913971216315,other,15
1466,Chocolate Chip Energy Bar,vitamins supplements,0.003778605756348528,missing,7
1467,Triple Chocolate Morsels,kitchen supplies,0.0037749021180571015,missing,8
1468,Black Raspberry Chocolate Chip,pickled goods olives,0.003768615795664799,missing,11
1469,Organic Sprouted Wheat Flour,baking ingredients,0.0037661949910407586,missing,14
1470,Thai Chile Pepper,fresh vegetables,0.003758452579180186,missing,24
1471,K Cup Dark Blend,ice cream toppings,0.003754017188099858,missing,7
1472,Butternut Squash Chunks,ice cream toppings,0.003754017188099858,missing,28
1473,Custard Yogurt Vanilla Flavored with Other Natural Flavor,refrigerated pudding desserts,0.003753814405743384,missing,20
1474,Baby Zucchini Squash,body lotions soap,0.0037514539701747657,missing,8
1475,ProClean Power Liquid Original Scent Detergent,laundry,0.0037490862715683893,missing,8
1476,Twizted Strawberry Blasst Candy,cookies cakes,0.0037486523381533685,missing,6
1477,Tropic Wonder,refrigerated,0.0037375669891886766,missing,6
1478,Triple Zero Cherry Greek Yogurt,plates bowls cups flatware,0.0037375408836649564,missing,2
1479,Organic Unbleached White Whole Wheat Flour,plates bowls cups flatware,0.0037375408836649564,missing,2
1480,Family Size Fried Chicken & Rice,baby bath body care,0.0037370710777572917,missing,9
1481,Gluten Free Organic Old Fashioned Rolled Oats,fresh fruits,0.003734547809172346,missing,41
1482,Fresh California Blackberries,packaged produce,0.0037327946075109046,missing,9
1483,Pink Pearl Medium Rubber Eraser,cleaning products,0.0037295879229496945,missing,13
1484,Organic Yellow (Ataulfo) Mango,tortillas flat bread,0.0037187725625588528,missing,10
1485,Limited Edition Pumpkin Spice Cream Cheese Spread,breakfast bars pastries,0.0037165762524708776,missing,11
1486,Red Sweet Mini Pepper,fresh dips tapenades,0.0037157189387478527,missing,23
1487,Camilia Teething Relief Single Doses,vitamins supplements,0.0037128858602843606,other,29
1488,Three Cheese Pizza Pocket,frozen meals,0.0037071066378669805,missing,15
1489,Organic Daikon Radish Bunch,grains rice dried goods,0.0037070953744727784,missing,5
1490,YoKids Organic Low Fat Strawberry Banana Yogurt,yogurt,0.003706347810812291,missing,22
1491,Raw Breaded White Chicken Patty Filled With Broccoli & Cheese,instant foods,0.003705278654786056,missing,11
1492,Floral Arrangement,tofu meat alternatives,0.0037034655769986194,other,11
1493,Black Tea With Vanilla Flavor In Pyramid Bags,cocoa drink mixes,0.0037002537721058347,missing,4
1494,Cider Vinegar Diet Formula Capsules,cocoa drink mixes,0.0037002537721058347,other,4
1495,Water Filtration System Pitcher,cocoa drink mixes,0.0037002537721058347,missing,4
1496,Riced Cauliflower,fresh vegetables,0.0036987675141922556,missing,32
1497,"Homeopathic Remedy, for Travel Fatigue",soap,0.003698701071659659,other,12
1498,White Gorilla Glue Pen,more household,0.0036902881506093335,other,18
1499,Everyday Copy & Print Paper,more household,0.0036902881506093335,missing,18
1500,Broccoli & Sweet Potato Tots,skin care,0.0036890575145519613,missing,8
1501,Special K Nourish Chewy Nut Bars Chocolate Coconut Cashew,mint gum,0.0036877528790376334,missing,4
1502,Naan Garlic All Natural,cat food care,0.003683247498296791,missing,34
1503,Frozen Palak Paneer Meal with Naan Bread,frozen breakfast,0.0036713814532026256,other,6
1504,Organic Flaky Biscuits,kosher foods,0.003670249968133628,missing,7
1505,Whole Grain Thin Spaghetti,kosher foods,0.003670249968133628,missing,7
1506,Hazelnut Dairy Free Almond Milk Creamer,kosher foods,0.003670249968133628,missing,7
1507,2% Strawberry N Cream Greek Whips,frozen meals,0.003669084026206542,missing,5
1508,Herb Paste,pasta sauce,0.00365808336527054,missing,6
1509,Original Non-Dairy Creamer,canned meat seafood,0.003654332499540804,other,11
1510,Organic Caesar Kit,feminine care,0.003652872071926071,missing,18
1511,Diphenhydramine Hcl Nighttime Sleep Aid Mini Caplets,frozen dessert,0.0036496350364963502,other,4
1512,Ground Venison,packaged meat,0.0036480015371806195,missing,9
1513,Dietary Supplement Tablets for Normal Sleep Patterns,digestion,0.0036361713150330228,other,3
1514,Rippled Red Heirloom Potato Chips,chips pretzels,0.0036354368683156005,missing,9
1515,Spring Fling,frozen meat seafood,0.003629451264820825,missing,10
1516,Cotes De Provence Rose,red wines,0.003629339712227705,other,3
1517,"Popcorn, Naturally Sweet",fresh vegetables,0.0036267207132940904,missing,36
1518,Gold Bunny Dark Chocolate,hair care,0.003623473819827699,missing,3
1519,Easter Candy Fan,hair care,0.003623473819827699,missing,3
1520,Kitchen Fresh Hands Antibacterial Citrus Liquid Hand Soap,hair care,0.003623473819827699,missing,3
1521,Masala Chai,hair care,0.003623473819827699,other,12
1522,"Rice and Corn Puffs, Baked, Aged White Cheddar",frozen juice,0.003620195624728193,missing,18
1523,Roll N Wrap Roll Avocado Salad,spirits,0.003618030884656501,other,30
1524,4 Cheese Ravioli,packaged poultry,0.0036165005314619707,missing,6
1525,Calcium Citrate Magnesium Plus,trash bags liners,0.003613146867649621,other,10
1526,Yogurt Peanut Clusters,milk,0.003609460527711238,other,25
1527,Dried Minced Garlic,asian foods,0.00360536300031214,missing,5
1528,Organic Unpasteurized Brown Rice Miso,asian foods,0.00360536300031214,missing,5
1529,Fine Sea Salt,food storage,0.0036041682160174154,other,22
1530,Rosemary Grilled Beef & Vegetables,cat food care,0.003601775392477962,missing,20
1531,Wasp & Hornet Killer,cleaning products,0.003593920849108144,other,14
1532,White Mushroom,energy sports drinks,0.003589374523789582,missing,4
1533,Fruit Sticks Apple Cinnamon,energy sports drinks,0.003589374523789582,missing,4
1534,Blackberry Flow,energy sports drinks,0.003589374523789582,missing,1
1535,Sesame Hamburger Bun,energy sports drinks,0.003589374523789582,missing,9
1536,Japanese Green Tea Bags With Real Matcha,energy sports drinks,0.003589374523789582,missing,4
1537,Classic Cheddar Cheese Chickpea Pasta Mac and Cheese,yogurt,0.0035853314673806908,missing,18
1538,Premium Lubricant Condoms Enz,facial care,0.0035852197797229864,other,7
1539,Life Wheat + Protein Bread,canned fruit applesauce,0.003585127615874699,missing,9
1540,Steamfresh Whole Green Beans,marinades meat preparation,0.003583945477039829,missing,12
1541,Special K Nourish Bites Dark Chocolate Pistachio,frozen pizza,0.003583465567052332,missing,9
1542,Steamfresh Chef's Favorites Lightly Sauced Broccoli With Cheese Sauce,cat food care,0.003579473163229648,missing,9
1543,Rapid Result Pregnancy Test Kit,ice cream toppings,0.0035677500878021364,other,31
1544,Organic Autumn Salad,prepared soups salads,0.0035602352859235623,missing,5
1545,Limited Edition Pumpkin Spice Instant Oatmeal,cookies cakes,0.0035562838634041064,missing,15
1546,100% Juice Orange Pineapple,specialty wines champagnes,0.003556040263707193,missing,8
1547,Bite Size Candies Tropical,specialty wines champagnes,0.003556040263707193,missing,8
1548,All Black Signature Blend Cold Brew Coffee,indian foods,0.0035493142499996664,missing,24
1549,Lentil & Quinoa Spaghetti,indian foods,0.0035493142499996664,missing,6
1550,Organic Yellow Peach,other creams cheeses,0.0035470807123988268,missing,14
1551,Chocolate Lovers Brownie Mix,doughs gelatins bake mixes,0.003546109200057438,missing,8
1552,Organic Packham Pear,poultry counter,0.0035460172451555506,missing,16
1553,Golden Acorn Squash,laundry,0.0035346724345058644,missing,4
1554,Strawberry Drinkable Yogurt,coffee,0.003523932118793258,missing,22
1555,Super Green Tea Serenity Dietary Supplement Tea Bags,tea,0.0035171269260837567,missing,4
1556,Quinoa Flour,baking ingredients,0.003514383238047894,other,21
1557,Extra Virgin Oil Olive,spices seasonings,0.0035118866786131245,other,31
1558,Organic Summer Sausage,ice cream toppings,0.0035115615354825427,missing,8
1559,Light & Fit Peach Yogurt,breakfast bars pastries,0.0035040216945587243,missing,22
1560,Divines Filled Chocolates Caramel,beauty,0.0034981718084059026,missing,14
1561,Cashew Cookie Fruit & Nut Bars,bulk dried fruits vegetables,0.0034942934554307793,missing,19
1562,Baby's Vitamin D3,digestion,0.003493520397571523,other,13
1563,Cooler Ranch Tapatio Flavored Tortilla Chips,air fresheners candles,0.003487476290690998,missing,5
1564,Caramel Cookie Layer Crunch Chocolate Bars,air fresheners candles,0.003487476290690998,missing,5
1565,Morsels Healthy Indulgence With Tuna in Savory Sauce Natural Food for Adult Cats,packaged seafood,0.0034861197578285948,missing,4
1566,Organic Ginger Ale,breakfast bakery,0.003474681623401045,missing,6
1567,Breakstones Cottage Doubles Strawberry,baking supplies decor,0.003474568884865723,missing,4
1568,Gold Medal Apple Juice,baking supplies decor,0.003474568884865723,missing,4
1569,Candle Limited Edition Matcha Garden Green Tea & Aloe,baking supplies decor,0.003474568884865723,missing,4
1570,Living Jewel Junmai Sake,baking supplies decor,0.003474568884865723,other,4
1571,Matcha Snakaroons Coconut Macaroons,cereal,0.0034659190650633345,missing,7
1572,"Sweet Natural Cheddar Cheese, Milk Chocolate Chunks, Raspberry Flavored Dried Cranberries & Graham Crackers Snacks",feminine care,0.003465418724551438,missing,5
1573,Original Iced Coffee,feminine care,0.003465418724551438,missing,5
1574,Ultragel Personal Lubricant,feminine care,0.003465418724551438,other,5
1575,Organic Cranberries Package,fresh herbs,0.0034620019706413222,missing,10
1576,"Summer Sausage, Premium, Beef",deodorants,0.0034619696982319333,missing,6
1577,Whole Milk Ricotta Classic Cheese,deodorants,0.0034619696982319333,missing,6
1578,Green Tea Mochi Ice Cream,packaged meat,0.003460798129585854,missing,10
1579,Citrus Splash Coconut Water,frozen meat seafood,0.0034605460004967542,missing,11
1580,Organic Semi Sweet Chocolate Chips,spices seasonings,0.0034565779200046156,other,2
1581,Organic Chocolate Coconut Milk,pasta sauce,0.0034488740716380065,missing,27
1582,Mins Baking Bits,cold flu allergy,0.0034477839422592297,missing,4
1583,Soft & Chewy Strawberry Newtons,cold flu allergy,0.0034477839422592297,missing,4
1584,Well Yes! Black Bean With Red Quinoa Soup,cookies cakes,0.0034433570443375694,missing,4
1585,Pompelmo Water,meat counter,0.0034421306253655986,missing,11
1586,Kombucha Beet,tea,0.0034224010807313372,missing,23
1587,"White Bean Crunch, Mac N' Cheese",frozen meat seafood,0.00342187946845453,missing,5
1588,Oatmeal To Go Apples & Cinnamon Squares,breakfast bars pastries,0.0034187529152819546,missing,13
1589,Chili & Lemon Goat Cheese & Olive Oil Infusion,specialty cheeses,0.0034150273858310153,missing,10
1590,"Grape Leaves, in Vinegar Brine",specialty cheeses,0.0034150273858310153,other,10
1591,3 Tri Colored Organic Peppers,preserved dips spreads,0.0034142588869006834,missing,21
1592,Black Raspberry Water,water seltzer sparkling water,0.0034105400358546757,missing,14
1593,Ratatouille,first aid,0.0034073973114303303,missing,9
1594,Aspen Flower Essence Anxiety Homeopathic Remedy,first aid,0.0034073973114303303,other,9
1595,"Green Chickpeas Chimichurri, Coconut Butternut Squash Gluten-Free Non GMO Meal",bulk dried fruits vegetables,0.00340581596904957,missing,5
1596,Yogurt,energy sports drinks,0.0034051796611671925,missing,10
1597,Grape Raspberry,water seltzer sparkling water,0.0034029526181450424,missing,9
1598,Organic Chickpea Fusilli Pasta,salad dressing toppings,0.003392482378633568,missing,1
1599,Organic Pummelo,other creams cheeses,0.0033916578776618397,missing,5
1600,All Natural Peanut Butter,packaged produce,0.0033860729920309057,missing,7
1601,Apples Honeycrisp,milk,0.0033838692447292857,missing,25
1602,Anjou Pear,baby bath body care,0.00338030797631182,missing,11
1603,Artichoke Ravioli,canned fruit applesauce,0.0033800907314722128,missing,18
1604,Organic Raw Coconut Water,beauty,0.003379555039900583,missing,15
1605,Spicy Falafel,prepared meals,0.0033762596325721548,missing,1
1606,Shrimp Egg Roll,prepared meals,0.0033762596325721548,missing,9
1607,Sweet Potato Kale Quinoa Salad Cup,soup broth bouillon,0.00337368279282929,missing,21
1608,"Pregnancy Test, Test & Confirm",diapers wipes,0.0033645059644584687,other,4
1609,No Artificial Flavors or Dyes Strawberry Cheesecake Cups,diapers wipes,0.0033645059644584687,missing,4
1610,Fiorucci All Natural Uncured Pancetta,asian foods,0.0033590986467752254,other,16
1611,Max Bed Bug and Flea Killer,body lotions soap,0.0033554024367088977,other,10
1612,Chocolate Creme Egg Single,breakfast bars pastries,0.0033548453565368235,missing,6
1613,Cheese Lovers Tortelloni,hair care,0.003354684893396108,missing,14
1614,Snacking Chocolate Dark Chocolate Gingerbread,chips pretzels,0.003353247135753337,missing,20
1615,Women's Complete Multi-Vitamin Gummies,vitamins supplements,0.0033531799685156045,missing,20
1616,Paws Xl,soft drinks,0.0033519654339984432,missing,8
1617,Lndbrg White Quinoa 16 Z,doughs gelatins bake mixes,0.003343303816251491,missing,1
1618,Chocolate Chip Brownie Brittle,plates bowls cups flatware,0.0033429581938237904,missing,10
1619,Homeopathic Grape Flavor Baby Gas Drops,plates bowls cups flatware,0.0033429581938237904,other,10
1620,Organic Date & Lemon Artisan Crisps Made With Fresh Greek Yogurt & Himalayan Pink Salt,poultry counter,0.003338069746815634,missing,26
1621,Milk Chocolate Calcium Plus,protein meal replacements,0.003336151718605689,missing,11
1622,Chewy Nut Butter Almond Snickerdoodle Bars,granola,0.0033296173342524517,missing,9
1623,Organic Edamame & Mung Bean Fettuccine,frozen vegan vegetarian,0.003317321301910017,missing,29
1624,Chewy Nut Butter Bars Chocolate Trail Mix,cocoa drink mixes,0.0033096075873714644,missing,5
1625,"Everyday 8.5\"" Plates",cocoa drink mixes,0.0033096075873714644,missing,5
1626,"Pain Relief, Tablets",skin care,0.0032995933501778416,other,10
1627,Onion Crispbread,skin care,0.0032995933501778416,missing,10
1628,Melatonin 5mg Tablets,skin care,0.0032995933501778416,other,10
1629,Kiwi Berry,mint gum,0.0032984264486994827,missing,5
1630,Family Size Orange Chicken,frozen pizza,0.0032916233062917724,missing,6
1631,Mixed Berry Flavor Enhancer,packaged seafood,0.0032867452277186727,missing,18
1632,Organic Audacia Granola,indian foods,0.003286026473058829,missing,7
1633,Banana Nonfat Yogurt,soft drinks,0.003284241979497181,missing,12
1634,Cinnamon Oat Granola Bars,energy granola bars,0.0032841298072179776,missing,12
1635,Marshmallow Pumpkins,oral hygiene,0.003282366082024771,missing,15
1636,Spicy Nacho,buns rolls,0.003281702226651337,missing,8
1637,Avocado Slicer,frozen dessert,0.0032643328138683056,missing,5
1638,Seaweed Crisps Pumpkin Sesame,frozen dessert,0.0032643328138683056,missing,5
1639,"Candy Coated Chocolate, S'mores",frozen dessert,0.0032643328138683056,missing,5
1640,Roasted Eggplant,fruit vegetable snacks,0.003264174876205178,other,31
1641,Draft Latte Mocha Espresso Beverage,packaged cheese,0.003259564433965639,missing,25
1642,Cold Brew Coffee Original Kona Blend,eye ear care,0.0032476948532365315,missing,11
1643,Vanilla Latte Frothing Coffee Creamer,cookies cakes,0.00324642815479675,missing,8
1644,Roses,kosher foods,0.003236856221708106,missing,9
1645,Quiche Port/Qui/Kal/Parm/As,first aid,0.0032325409191761795,missing,10
1646,Crisp & Thin Sea Salt With Vinegar Potato Chips,refrigerated pudding desserts,0.003230769039599471,missing,3
1647,Whole Grain Almond Crunch Cereal,refrigerated pudding desserts,0.003230769039599471,missing,3
1648,Organic Strawberry Fruit Leather,refrigerated pudding desserts,0.003230769039599471,missing,3
1649,Cheesecake Milk Chocolate Cups,refrigerated pudding desserts,0.003230769039599471,missing,3
1650,Cauliflower Roasted Veggies,refrigerated pudding desserts,0.003230769039599471,missing,12
1651,"Raw Shea Butter Bath, Body and Massage Oil",soap,0.003228490977884699,other,7
1652,Organic Fine Ground Black Pepper,specialty cheeses,0.0032197186966118393,other,5
1653,Raspberry Whole Milk Yogurt,breakfast bakery,0.003216930087255006,missing,7
1654,Hanging Moisture Absorber,deodorants,0.003205161131426638,other,7
1655,Fruit Sticks Apple Strawberry,deodorants,0.003205161131426638,missing,7
1656,Baby & Me 2 Dietary Supplement,protein meal replacements,0.003194122090980982,missing,3
1657,Pringles Loud Spicy Queso Corn Crisps,protein meal replacements,0.003194122090980982,missing,3
1658,Pike Place Medium Roast Ground Coffee K-Cups,cereal,0.003189775530634933,missing,40
1659,Cleaner Multisurface Made with Vinegar,bakery desserts,0.0031822613622976056,missing,3
1660,Naturals Flushable Moist Wipes Tush Wipes,soap,0.003172339025235444,other,29
1661,Harvest Snaps Black Bean Habanero,chips pretzels,0.003167996950614323,missing,15
1662,Zero Calories Apple Sparkling Beverage,soft drinks,0.003160263318244278,other,9
1663,Organic Raw Pumpkin Seeds,packaged meat,0.0031592620042430993,other,3
1664,Baby Broccoli,fresh vegetables,0.003156281612110725,missing,18
1665,Sugar Free Monkfruit 55% Cacao Chocolate Bar With Cocoa Nibs,tortillas flat bread,0.003155483156011007,missing,5
1666,Espresso Iced Coffee,digestion,0.0031490167313308667,missing,4
1667,Cleanse Smart Advanced Total-Body Internal Cleanse 30-Day Program Vegetable Capsules,skin care,0.0031460388191181035,other,11
1668,Lemon Cayenne Caffeine Kick,tea,0.0031458139568872633,missing,5
1669,Tropical Pineapple Chunk,hot dogs bacon sausage,0.0031411673128217492,missing,6
1670,Turmeric Flaxseed Crackers,canned meat seafood,0.0031293833917584203,missing,15
1671,Organic Acai Berry Energy,refrigerated,0.0031146391576572304,missing,24
1672,Organic & Raw Cayennade,refrigerated,0.0031146391576572304,missing,6
1673,Jonamac Apple,bulk dried fruits vegetables,0.003109070388266277,missing,6
1674,Honey Butter,bulk dried fruits vegetables,0.003109070388266277,missing,6
1675,Habanero Almond Spread,bulk dried fruits vegetables,0.003109070388266277,missing,6
1676,Broccoli Rabe Rapini Bag,baking supplies decor,0.003107748887626159,missing,5
1677,Organic Rosemary & Pumpkin Seed Crackers,asian foods,0.0031030024127202947,missing,12
1678,"Delights Turkey, Veggie & Cheese Frittatas",frozen meals,0.003100941975704895,missing,7
1679,Hickory Smoked Turkey,cat food care,0.0030999146915215176,missing,12
1680,Triple Zero Greek Salted Caramel Nonfat Yogurt,shave needs,0.003089216663775386,missing,11
1681,Limited Edition Pumpkin Spice Cheerios Cereal,food storage,0.0030750571783369584,missing,17
1682,Deluxe Chickpea Elbow Pasta Mac &Cheese with White Cheddar,indian foods,0.0030737963065138223,missing,8
1683,Pineapple Orange Simply Good Gelatin,indian foods,0.0030737963065138223,missing,8
1684,Chocolate Covered Raisins,kosher foods,0.003070751435725371,other,10
1685,Halloween Cake Mix,muscles joints pain relief,0.003061240427157413,missing,6
1686,Strawberry Banana on the Bottom Greek Yogurt,muscles joints pain relief,0.003061240427157413,missing,6
1687,Organic Dried Mini Cranberries,eggs,0.0030449406440280777,missing,12
1688,Organic Fingerling Potato,fresh vegetables,0.0030448002981842224,missing,17
1689,Mission District Pizza,popcorn jerky,0.003020634582214845,missing,3
1690,Deep Sleep Herbal Formula,vitamins supplements,0.003014284631450292,other,11
1691,Gluten Free Organic Steel Cut Oats,packaged vegetables fruits,0.003014254779492138,missing,21
1692,French Vanilla Dairy Creamer,yogurt,0.0030114075962849865,missing,22
1693,Organic & Raw Kombucha Pomegranate,cleaning products,0.0030068899129761864,missing,5
1694,Chips With Sea Salt,trail mix snack mix,0.003000089253982979,missing,13
1695,Sweep & Vac Floor Vacuum Starter Kit,facial care,0.002999610076033526,other,10
1696,Organic Psyllium Husk Powder,vitamins supplements,0.0029991753401565984,missing,25
1697,Long Lasting No Aluminum Men's Deodorant Deep Forest,deodorants,0.0029981537058008005,missing,8
1698,Well Yes! Roasted Chicken with Wild Rice Soup,ice cream toppings,0.002994669739566742,missing,11
